instruction,response,history,source
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Yanis et je travaille en Computer Vision. ||| Utilisateur: Je suis base a Toulouse. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Compresse le contexte en 3 points cles.,"1) Profil: Nadia, Data Engineering. 2) Contexte: localise a Lille. 3) But: automatisation pipeline avec suivi metriques.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Yanis, base a Toulouse, domaine Computer Vision, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Yanis et je travaille en Computer Vision. ||| Utilisateur: Je suis base a Toulouse. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Recupere les informations utiles pour la prochaine action.,Memoire utile: nom=Yanis; ville=Toulouse; domaine=Computer Vision; objectif=automatiser pipeline; prochaine_action=proposer workflow JSON.,Utilisateur: Je m'appelle Yanis et je travaille en Computer Vision. ||| Utilisateur: Je suis base a Toulouse. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Karim, base a Lyon, domaine MLOps, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Recupere les informations utiles pour la prochaine action.,Memoire utile: nom=Nadia; ville=Lille; domaine=Data Engineering; objectif=automatiser pipeline; prochaine_action=proposer workflow JSON.,Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Recupere les informations utiles pour la prochaine action.,Memoire utile: nom=Nadia; ville=Lille; domaine=Data Engineering; objectif=automatiser pipeline; prochaine_action=proposer workflow JSON.,Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Recupere les informations utiles pour la prochaine action.,Memoire utile: nom=Karim; ville=Lyon; domaine=MLOps; objectif=automatiser pipeline; prochaine_action=proposer workflow JSON.,Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Yanis et je travaille en Computer Vision. ||| Utilisateur: Je suis base a Toulouse. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Compresse le contexte en 3 points cles.,"1) Profil: Lea, NLP. 2) Contexte: localise a Paris. 3) But: automatisation pipeline avec suivi metriques.",Utilisateur: Je m'appelle Lea et je travaille en NLP. ||| Utilisateur: Je suis base a Paris. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Compresse le contexte en 3 points cles.,"1) Profil: Nadia, Data Engineering. 2) Contexte: localise a Lille. 3) But: automatisation pipeline avec suivi metriques.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Nadia, base a Lille, domaine Data Engineering, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Karim, base a Lyon, domaine MLOps, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Karim, base a Lyon, domaine MLOps, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Recupere les informations utiles pour la prochaine action.,Memoire utile: nom=Yanis; ville=Toulouse; domaine=Computer Vision; objectif=automatiser pipeline; prochaine_action=proposer workflow JSON.,Utilisateur: Je m'appelle Yanis et je travaille en Computer Vision. ||| Utilisateur: Je suis base a Toulouse. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Recupere les informations utiles pour la prochaine action.,Memoire utile: nom=Lea; ville=Paris; domaine=NLP; objectif=automatiser pipeline; prochaine_action=proposer workflow JSON.,Utilisateur: Je m'appelle Lea et je travaille en NLP. ||| Utilisateur: Je suis base a Paris. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Compresse le contexte en 3 points cles.,"1) Profil: Nadia, Data Engineering. 2) Contexte: localise a Lille. 3) But: automatisation pipeline avec suivi metriques.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Karim, base a Lyon, domaine MLOps, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Karim, base a Lyon, domaine MLOps, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Lea, base a Paris, domaine NLP, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Lea et je travaille en NLP. ||| Utilisateur: Je suis base a Paris. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Karim, base a Lyon, domaine MLOps, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Lea et je travaille en NLP. ||| Utilisateur: Je suis base a Paris. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Fais un resume operationnel de la conversation.,"Resume: utilisateur Lea, base a Paris, domaine NLP, objectif principal: automatiser un pipeline. Actions suivantes: definir etapes, contraintes et indicateurs.",Utilisateur: Je m'appelle Lea et je travaille en NLP. ||| Utilisateur: Je suis base a Paris. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Recupere les informations utiles pour la prochaine action.,Memoire utile: nom=Lea; ville=Paris; domaine=NLP; objectif=automatiser pipeline; prochaine_action=proposer workflow JSON.,Utilisateur: Je m'appelle Lea et je travaille en NLP. ||| Utilisateur: Je suis base a Paris. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Karim et je travaille en MLOps. ||| Utilisateur: Je suis base a Lyon. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
Prepare un handoff clair pour un autre agent.,"Handoff: contexte utilisateur etabli, objectifs confirms, contraintes implicites techniques. Prochaine etape: plan + action outillee + validation resultats.",Utilisateur: Je m'appelle Nadia et je travaille en Data Engineering. ||| Utilisateur: Je suis base a Lille. ||| Utilisateur: Mon objectif est d'automatiser mon pipeline. ||| Assistant: Je conserve ces informations pour les prochaines etapes.,memory_context_summary
